"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","4.38"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","270"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","12","10","3","141","9","1.5","0.13","136.782","13.27","494.051","459.185"
"10","12","11","0","116","10","2.7","0.13","111.757","12.744","400.268","368.724"
"10","12","12","0","81","11","4","0.13","78.028","12.557","276.117","248.973"
"10","12","13","0","93","11","4.4","0.13","89.603","12.693","320.133","291.429"
"10","12","14","0","123","10","4","0.13","120.034","12.405","438.088","405.205"
"10","12","15","0","13","9","3.3","0.13","12.478","9.279","42.54","23.672"
"10","12","16","0","9","6","2.1","0.13","8.631","6.239","29.16","10.766"
"10","12","17","0","0","3","1.2","0.13","0","3","0","0"
"10","12","18","0","0","1","1","0.13","0","1","0","0"
"10","12","19","0","0","0","0.9","0.13","0","0","0","0"
"10","12","20","0","0","0","0.8","0.13","0","0","0","0"
"10","12","21","0","0","0","0.6","0.13","0","0","0","0"
"10","12","22","0","0","0","0.3","0.13","0","0","0","0"
"10","12","23","0","0","-1","0.3","0.13","0","-1","0","0"
"10","13","0","0","0","-2","0.4","0.13","0","-2","0","0"
"10","13","1","0","0","-2","0.4","0.13","0","-2","0","0"
"10","13","2","0","0","-3","0.4","0.13","0","-3","0","0"
"10","13","3","0","0","-3","0.4","0.13","0","-3","0","0"
"10","13","4","0","0","-3","0.5","0.13","0","-3","0","0"
"10","13","5","0","0","-3","0.6","0.13","0","-3","0","0"
"10","13","6","259","20","-1","0.9","0.13","16.088","-0.439","50.217","31.077"
"10","13","7","696","54","1","1.3","0.13","40.284","2.325","148.677","126.049"
"10","13","8","855","70","4","1.2","0.13","211.925","10.646","636.48","596.566"
"10","13","9","929","80","7","0.9","0.13","408.877","21.637","1432.294","1364.181"
"10","13","10","963","86","9","1","0.13","573.938","29.312","2064.567","1974.051"
"10","13","11","306","313","10","1.2","0.13","494.227","26.582","1768.474","1688.449"
"10","13","12","969","89","11","1.4","0.13","751.127","35.136","2644.632","2533.562"
"10","13","13","944","85","12","1.5","0.13","741.931","35.334","2622.593","2512.304"
"10","13","14","893","77","11","1.5","0.13","666.245","32.003","2406.976","2304.327"
"10","13","15","792","64","10","1.4","0.13","516.63","26.715","1924.844","1839.279"
"10","13","16","559","42","7","1.1","0.13","294.083","17.11","1079.25","1023.648"
"10","13","17","0","0","4","0.9","0.13","0","4","0","0"
"10","13","18","0","0","2","0.9","0.13","0","2","0","0"
"10","13","19","0","0","2","0.7","0.13","0","2","0","0"
"10","13","20","0","0","1","0.7","0.13","0","1","0","0"
"10","13","21","0","0","1","0.7","0.13","0","1","0","0"
"10","13","22","0","0","0","0.8","0.13","0","0","0","0"
"10","13","23","0","0","0","1","0.13","0","0","0","0"
"10","14","0","0","0","0","1.1","0.13","0","0","0","0"
"10","14","1","0","0","0","1.2","0.13","0","0","0","0"
"10","14","2","0","0","0","1.2","0.13","0","0","0","0"
"10","14","3","0","0","0","1.3","0.13","0","0","0","0"
"10","14","4","0","0","0","1.2","0.13","0","0","0","0"
"10","14","5","0","0","0","1","0.13","0","0","0","0"
"10","14","6","216","18","1","0.8","0.13","14.272","1.511","43.947","25.029"
"10","14","7","635","54","4","0.7","0.13","36.818","5.411","133.655","111.559"
"10","14","8","436","139","6","0.5","0.13","191.608","13.489","630.148","590.459"
"10","14","9","377","219","7","0.4","0.13","330.359","20.664","1176.895","1117.833"
"10","14","10","503","227","9","0.6","0.13","466.806","27.346","1674.004","1597.327"
"10","14","11","461","262","10","1.1","0.13","540.563","28.607","1929.569","1843.836"
"10","14","12","87","308","11","1.6","0.13","363.858","22.117","1310.699","1246.895"
"10","14","13","342","258","10","2.1","0.13","506.046","23.979","1844.599","1761.878"
"10","14","14","165","217","10","1.9","0.13","338.126","19.74","1249.995","1188.342"
"10","14","15","123","137","9","1.3","0.13","220.057","16.259","825.519","778.907"
"10","14","16","0","42","7","1.1","0.13","41.636","8.434","148.735","126.104"
"10","14","17","0","0","4","1.6","0.13","0","4","0","0"
"10","14","18","0","0","4","2.3","0.13","0","4","0","0"
"10","14","19","0","0","4","3","0.13","0","4","0","0"
"10","14","20","0","0","4","3.3","0.13","0","4","0","0"
"10","14","21","0","0","3","3.2","0.13","0","3","0","0"
"10","14","22","0","0","3","3.1","0.13","0","3","0","0"
"10","14","23","0","0","2","2.8","0.13","0","2","0","0"
"10","15","0","0","0","1","2.3","0.13","0","1","0","0"
"10","15","1","0","0","1","1.7","0.13","0","1","0","0"
"10","15","2","0","0","1","1.3","0.13","0","1","0","0"
"10","15","3","0","0","1","0.9","0.13","0","1","0","0"
"10","15","4","0","0","1","0.3","0.13","0","1","0","0"
"10","15","5","0","0","0","0.3","0.13","0","0","0","0"
"10","15","6","209","18","1","0.9","0.13","14.465","1.504","44.572","25.632"
"10","15","7","649","52","4","2.1","0.13","38.853","5.075","141.577","119.2"
"10","15","8","814","68","7","3.2","0.13","196.963","11.151","583.467","545.432"
"10","15","9","892","78","10","3.5","0.13","386.96","18.252","1366.467","1300.688"
"10","15","10","932","83","12","3.5","0.13","547.76","23.857","2008.353","1919.829"
"10","15","11","957","81","13","3.4","0.13","665.057","27.63","2410.201","2307.438"
"10","15","12","956","79","14","3.2","0.13","723.244","30.433","2596.157","2486.805"
"10","15","13","934","75","15","3.1","0.13","715.365","31.545","2569.265","2460.865"
"10","15","14","889","66","15","2.9","0.13","639.129","30.325","2327.12","2227.3"
"10","15","15","790","55","14","2.5","0.13","497.307","26.841","1853.22","1770.193"
"10","15","16","564","35","10","1.9","0.13","279.181","17.994","1011.539","958.336"
"10","15","17","0","0","7","1.6","0.13","0","7","0","0"
"10","15","18","0","0","6","1.4","0.13","0","6","0","0"
"10","15","19","0","0","4","1","0.13","0","4","0","0"
"10","15","20","0","0","3","0.7","0.13","0","3","0","0"
"10","15","21","0","0","3","0.6","0.13","0","3","0","0"
"10","15","22","0","0","3","0.6","0.13","0","3","0","0"
"10","15","23","0","0","3","0.6","0.13","0","3","0","0"
"10","16","0","0","0","3","0.9","0.13","0","3","0","0"
"10","16","1","0","0","3","1.2","0.13","0","3","0","0"
"10","16","2","0","0","3","1.5","0.13","0","3","0","0"
"10","16","3","0","0","3","1.8","0.13","0","3","0","0"
"10","16","4","0","0","2","2","0.13","0","2","0","0"
"10","16","5","0","0","2","2.1","0.13","0","2","0","0"
"10","16","6","262","15","4","2.2","0.13","12.705","4.331","38.428","19.706"
"10","16","7","689","46","8","2.6","0.13","33.551","8.845","119.472","97.878"
"10","16","8","846","53","12","3.3","0.13","190.208","15.913","540.282","503.777"
"10","16","9","908","70","15","4.2","0.13","381.838","22.338","1323.314","1259.063"
"10","16","10","347","272","17","4.7","0.13","426.869","24.767","1538.024","1466.165"
"10","16","11","962","76","18","4.6","0.13","658.922","30.19","2365.86","2264.668"
"10","16","12","959","76","19","4.6","0.13","717.729","32.282","2559.247","2451.203"
"10","16","13","347","251","19","4.6","0.13","498.86","28.215","1790.631","1709.821"
"10","16","14","467","166","18","4.6","0.13","482.866","26.951","1764.193","1684.321"
"10","16","15","385","110","16","4.1","0.13","340.45","22.781","1271.505","1209.09"
"10","16","16","535","32","13","3.3","0.13","261.72","18.806","939.752","889.092"
"10","16","17","0","0","10","2.8","0.13","0","10","0","0"
"10","16","18","0","0","8","2.6","0.13","0","8","0","0"
"10","16","19","0","0","7","2.5","0.13","0","7","0","0"
"10","16","20","0","0","6","2.7","0.13","0","6","0","0"
"10","16","21","0","0","6","2.7","0.13","0","6","0","0"
"10","16","22","0","0","5","2.6","0.13","0","5","0","0"
"10","16","23","0","0","5","2.5","0.13","0","5","0","0"
"10","17","0","0","0","5","2.3","0.13","0","5","0","0"
"10","17","1","0","0","4","2.2","0.13","0","4","0","0"
"10","17","2","0","0","4","2.2","0.13","0","4","0","0"
"10","17","3","0","0","4","2.3","0.13","0","4","0","0"
"10","17","4","0","0","4","2.4","0.13","0","4","0","0"
"10","17","5","0","0","4","2.5","0.13","0","4","0","0"
"10","17","6","258","14","5","2.7","0.13","13.729","5.326","41.566","22.733"
"10","17","7","702","43","9","2.7","0.13","31.062","9.768","109.737","88.489"
"10","17","8","856","56","13","2.8","0.13","191.368","17.274","539.048","502.587"
"10","17","9","927","63","16","3.1","0.13","378.488","24.591","1296.098","1232.812"
"10","17","10","962","68","18","2.9","0.13","540.532","30.9","1927.034","1841.391"
"10","17","11","981","66","20","2.4","0.13","656.061","37.14","2294.043","2195.396"
"10","17","12","977","66","21","1.8","0.13","714.685","42.041","2453.477","2349.18"
"10","17","13","954","63","22","1.3","0.13","706.628","45.287","2405.509","2302.912"
"10","17","14","912","55","21","1","0.13","632.057","43.471","2187.052","2092.195"
"10","17","15","815","47","19","0.9","0.13","489.779","36.921","1756.169","1676.581"
"10","17","16","587","30","15","1.1","0.13","277.124","24.482","970.12","918.385"
"10","17","17","0","0","12","1.3","0.13","0","12","0","0"
"10","17","18","0","0","10","1.2","0.13","0","10","0","0"
"10","17","19","0","0","8","1.2","0.13","0","8","0","0"
"10","17","20","0","0","8","1.3","0.13","0","8","0","0"
"10","17","21","0","0","8","1.6","0.13","0","8","0","0"
"10","17","22","0","0","8","2","0.13","0","8","0","0"
"10","17","23","0","0","8","2.4","0.13","0","8","0","0"
"10","18","0","0","0","7","2.7","0.13","0","7","0","0"
"10","18","1","0","0","7","2.9","0.13","0","7","0","0"
"10","18","2","0","0","7","2.8","0.13","0","7","0","0"
"10","18","3","0","0","7","2.7","0.13","0","7","0","0"
"10","18","4","0","0","7","2.7","0.13","0","7","0","0"
"10","18","5","0","0","7","2.9","0.13","0","7","0","0"
"10","18","6","267","13","9","3.1","0.13","12.748","9.283","37.768","19.069"
"10","18","7","713","43","13","3.3","0.13","31.253","13.698","108.533","87.327"
"10","18","8","862","58","17","3","0.13","190.923","21.114","527.3","491.255"
"10","18","9","932","67","20","2.6","0.13","380.256","29.405","1275.644","1213.082"
"10","18","10","577","197","23","2.4","0.13","466.882","35.165","1623.262","1548.383"
"10","18","11","530","231","24","2.3","0.13","543.799","38.445","1872.878","1789.154"
"10","18","12","263","299","24","2.2","0.13","476.445","36.884","1639.62","1564.162"
"10","18","13","452","218","24","1.9","0.13","535.896","39.434","1847.853","1765.016"
"10","18","14","433","168","23","1.5","0.13","459.53","37.466","1609.675","1535.278"
"10","18","15","46","121","21","0.8","0.13","153.294","26.728","543.256","506.646"
"10","18","16","1","44","17","0.3","0.13","45.929","18.968","156.172","133.278"
"10","18","17","0","0","14","0.5","0.13","0","14","0","0"
"10","18","18","0","0","12","0.8","0.13","0","12","0","0"
"10","18","19","0","0","11","1.3","0.13","0","11","0","0"
"10","18","20","0","0","10","1.9","0.13","0","10","0","0"
"10","18","21","0","0","10","2.5","0.13","0","10","0","0"
"10","18","22","0","0","9","3","0.13","0","9","0","0"
"10","18","23","0","0","9","3.3","0.13","0","9","0","0"
"10","19","0","0","0","9","3.5","0.13","0","9","0","0"
"10","19","1","0","0","8","3.6","0.13","0","8","0","0"
"10","19","2","0","0","8","3.6","0.13","0","8","0","0"
"10","19","3","0","0","8","3.6","0.13","0","8","0","0"
"10","19","4","0","0","7","3.8","0.13","0","7","0","0"
"10","19","5","0","0","7","4","0.13","0","7","0","0"
"10","19","6","148","14","8","4.5","0.13","13.729","8.247","41.009","22.196"
"10","19","7","619","52","12","4.7","0.13","36.238","12.662","127.369","105.496"
"10","19","8","795","70","15","4.7","0.13","184.026","18.097","520.051","484.263"
"10","19","9","880","80","18","4.8","0.13","368.066","24.515","1257.153","1195.246"
"10","19","10","129","287","19","4.5","0.13","331.048","25.178","1179.173","1120.03"
"10","19","11","608","207","20","4.1","0.13","564.365","31.165","2005.372","1916.954"
"10","19","12","687","171","21","3.7","0.13","627.722","34.177","2212.933","2117.16"
"10","19","13","0","25","21","3.5","0.13","24.036","21.518","78.246","58.113"
"10","19","14","446","163","20","3.4","0.13","459.975","30.143","1660.327","1584.134"
"10","19","15","346","113","18","2.9","0.13","318.217","25.64","1173.216","1114.284"
"10","19","16","212","45","15","2.4","0.13","149.011","18.856","522.277","486.41"
"10","19","17","0","0","12","2.6","0.13","0","12","0","0"
"10","19","18","0","0","11","2.4","0.13","0","11","0","0"
"10","19","19","0","0","9","1.7","0.13","0","9","0","0"
"10","19","20","0","0","8","1","0.13","0","8","0","0"
"10","19","21","0","0","7","0.7","0.13","0","7","0","0"
"10","19","22","0","0","7","0.6","0.13","0","7","0","0"
"10","19","23","0","0","7","0.8","0.13","0","7","0","0"
"10","20","0","0","0","7","1.5","0.13","0","7","0","0"
"10","20","1","0","0","6","2.2","0.13","0","6","0","0"
"10","20","2","0","0","6","2.4","0.13","0","6","0","0"
"10","20","3","0","0","6","2.6","0.13","0","6","0","0"
"10","20","4","0","0","5","2.7","0.13","0","5","0","0"
"10","20","5","0","0","5","2.8","0.13","0","5","0","0"
"10","20","6","0","3","5","3","0.13","2.942","5.066","8.305","0"
"10","20","7","0","49","7","3.3","0.13","46.885","8.049","170.539","147.136"
"10","20","8","0","23","9","3.7","0.13","22.089","9.464","76.972","56.884"
"10","20","9","0","99","11","4.2","0.13","95.001","12.849","342.599","313.099"
"10","20","10","1","138","13","4.5","0.13","132.782","15.476","476.2","441.966"
"10","20","11","246","304","14","4.7","0.13","439.281","21.99","1598.371","1524.374"
"10","20","12","71","284","15","4.7","0.13","327.311","20.946","1183.49","1124.193"
"10","20","13","0","97","15","4.4","0.13","93.55","16.769","330.371","301.305"
"10","20","14","0","109","14","3.6","0.13","106.184","16.26","381.293","350.422"
"10","20","15","50","117","13","2","0.13","150.803","17.268","555.464","518.421"
"10","20","16","0","32","11","0.9","0.13","31.236","12.128","107.095","85.94"
"10","20","17","0","0","9","1.1","0.13","0","9","0","0"
"10","20","18","0","0","8","1.2","0.13","0","8","0","0"
"10","20","19","0","0","7","1","0.13","0","7","0","0"
"10","20","20","0","0","7","0.9","0.13","0","7","0","0"
"10","20","21","0","0","6","0.9","0.13","0","6","0","0"
"10","20","22","0","0","5","0.8","0.13","0","5","0","0"
"10","20","23","0","0","5","1","0.13","0","5","0","0"
"10","21","0","0","0","5","1.2","0.13","0","5","0","0"
"10","21","1","0","0","6","1.5","0.13","0","6","0","0"
"10","21","2","0","0","6","1.6","0.13","0","6","0","0"
"10","21","3","0","0","5","1.5","0.13","0","5","0","0"
"10","21","4","0","0","5","1.5","0.13","0","5","0","0"
"10","21","5","0","0","5","1.5","0.13","0","5","0","0"
"10","21","6","0","9","6","1.6","0.13","8.826","6.26","26.08","7.796"
"10","21","7","165","78","10","1.9","0.13","61.249","11.766","221.491","196.282"
"10","21","8","132","159","13","2.4","0.13","156.728","17.041","547.089","510.343"
"10","21","9","42","206","15","2.7","0.13","202.929","19.995","727.38","684.246"
"10","21","10","15","203","16","3","0.13","200.418","20.681","714.648","671.964"
"10","21","11","823","124","17","3.2","0.13","604.834","30.738","2164.745","2070.679"
"10","21","12","620","192","17","3.4","0.13","597.535","30.135","2138.186","2045.061"
"10","21","13","599","167","16","3.3","0.13","571.2","28.776","2065.287","1974.746"
"10","21","14","0","23","13","3.8","0.13","22.096","13.456","75.176","55.152"
"10","21","15","0","29","10","5.1","0.13","27.852","10.484","98.164","77.326"
"10","21","16","0","36","7","5.4","0.13","36.485","7.606","128.045","106.147"
"10","21","17","0","0","5","5.3","0.13","0","5","0","0"
"10","21","18","0","0","3","5.6","0.13","0","3","0","0"
"10","21","19","0","0","1","5.3","0.13","0","1","0","0"
"10","21","20","0","0","1","4.3","0.13","0","1","0","0"
"10","21","21","0","0","0","3.9","0.13","0","0","0","0"
"10","21","22","0","0","0","4.5","0.13","0","0","0","0"
"10","21","23","0","0","0","5.5","0.13","0","0","0","0"
"10","22","0","0","0","0","6","0.13","0","0","0","0"
"10","22","1","0","0","0","6.2","0.13","0","0","0","0"
"10","22","2","0","0","0","6","0.13","0","0","0","0"
"10","22","3","0","0","-1","5.8","0.13","0","-1","0","0"
"10","22","4","0","0","-1","5.6","0.13","0","-1","0","0"
"10","22","5","0","0","-2","5.4","0.13","0","-2","0","0"
"10","22","6","0","13","-1","5.4","0.13","12.748","-0.795","39.553","20.791"
"10","22","7","635","50","0","6.3","0.13","35.208","0.531","129.96","107.995"
"10","22","8","820","68","1","7.3","0.13","177.307","3.207","517.961","482.247"
"10","22","9","912","76","2","7.6","0.13","367.398","6.766","1330.83","1266.313"
"10","22","10","957","80","3","7.6","0.13","529.754","9.997","2031.783","1942.429"
"10","22","11","969","84","4","7.5","0.13","645.72","12.632","2478.397","2373.217"
"10","22","12","963","84","5","7.4","0.13","702.292","14.482","2680.821","2568.468"
"10","22","13","481","200","5","7.2","0.13","527.203","12.253","2021.216","1932.236"
"10","22","14","392","166","4","6.9","0.13","424.561","10.033","1650.823","1574.968"
"10","22","15","299","107","3","6.3","0.13","276.291","7.191","1086.354","1030.5"
"10","22","16","447","35","2","5","0.13","221.002","5.824","807.095","761.136"
"10","22","17","0","0","0","3.6","0.14","0","0","0","0"
"10","22","18","0","0","0","3","0.14","0","0","0","0"
"10","22","19","0","0","-1","2.9","0.14","0","-1","0","0"
"10","22","20","0","0","-1","3","0.14","0","-1","0","0"
"10","22","21","0","0","-2","3","0.14","0","-2","0","0"
"10","22","22","0","0","-2","3.1","0.14","0","-2","0","0"
"10","22","23","0","0","-2","3.6","0.14","0","-2","0","0"
"10","23","0","0","0","-2","4","0.14","0","-2","0","0"
"10","23","1","0","0","-2","4","0.14","0","-2","0","0"
"10","23","2","0","0","-2","4","0.14","0","-2","0","0"
"10","23","3","0","0","-2","4.1","0.14","0","-2","0","0"
"10","23","4","0","0","-2","4.2","0.14","0","-2","0","0"
"10","23","5","0","0","-2","4","0.14","0","-2","0","0"
"10","23","6","0","0","-1","3.9","0.14","0","0","0","0"
"10","23","7","722","41","1","4","0.14","30.433","1.611","110.97","89.677"
"10","23","8","892","55","4","4.6","0.14","176.948","6.956","494.407","459.528"
"10","23","9","969","62","7","5.4","0.14","369.482","13.047","1301.107","1237.643"
"10","23","10","1007","66","9","5.8","0.14","535.823","17.533","1998.758","1910.574"
"10","23","11","1017","69","10","6","0.14","654.065","20.213","2444.817","2340.827"
"10","23","12","1007","70","11","6.3","0.14","711.131","21.747","2646.105","2534.982"
"10","23","13","978","68","12","6.3","0.14","700.559","22.602","2611.712","2501.809"
"10","23","14","924","61","11","5.7","0.14","620.068","21.06","2346.443","2245.939"
"10","23","15","809","50","10","4.1","0.14","470.422","19.381","1797.886","1716.819"
"10","23","16","527","29","6","2.3","0.14","237.41","12.208","840.968","793.809"
"10","23","17","0","0","3","1.6","0.14","0","3","0","0"
"10","23","18","0","0","3","1.9","0.14","0","3","0","0"
"10","23","19","0","0","3","2.2","0.14","0","3","0","0"
"10","23","20","0","0","4","2.8","0.14","0","4","0","0"
"10","23","21","0","0","4","3.5","0.14","0","4","0","0"
"10","23","22","0","0","3","4","0.14","0","3","0","0"
"10","23","23","0","0","3","4.2","0.14","0","3","0","0"
"10","24","0","0","0","3","4.6","0.14","0","3","0","0"
"10","24","1","0","0","3","4.8","0.14","0","3","0","0"
"10","24","2","0","0","3","4.7","0.14","0","3","0","0"
"10","24","3","0","0","3","4.5","0.14","0","3","0","0"
"10","24","4","0","0","3","4.1","0.14","0","3","0","0"
"10","24","5","0","0","3","3.8","0.14","0","3","0","0"
"10","24","6","0","0","3","3.9","0.14","0","0","0","0"
"10","24","7","633","44","6","4.3","0.14","33.403","6.643","119.78","98.175"
"10","24","8","817","60","9","4.9","0.14","163.786","11.636","449.802","416.504"
"10","24","9","444","182","11","5.3","0.14","302.112","16.045","1077.264","1021.732"
"10","24","10","171","275","12","5.1","0.14","336.617","17.814","1235.004","1173.883"
"10","24","11","210","295","13","4.9","0.14","405.882","20.195","1485.504","1415.507"
"10","24","12","211","287","14","5","0.14","420.831","21.369","1536.901","1465.082"
"10","24","13","928","73","14","5.3","0.14","669.868","25.367","2471.783","2366.838"
"10","24","14","878","65","14","5.6","0.14","593.36","23.74","2222.807","2126.683"
"10","24","15","766","53","12","5.1","0.14","448.932","19.837","1709.422","1631.49"
"10","24","16","469","30","9","3.6","0.14","214.927","13.496","751.168","707.19"
"10","24","17","0","0","6","2.7","0.14","0","6","0","0"
"10","24","18","0","0","4","2.9","0.14","0","4","0","0"
"10","24","19","0","0","4","3.2","0.14","0","4","0","0"
"10","24","20","0","0","4","3.3","0.14","0","4","0","0"
"10","24","21","0","0","4","3.3","0.14","0","4","0","0"
"10","24","22","0","0","4","3.3","0.14","0","4","0","0"
"10","24","23","0","0","4","3.4","0.14","0","4","0","0"
"10","25","0","0","0","3","3.6","0.14","0","3","0","0"
"10","25","1","0","0","3","3.7","0.14","0","3","0","0"
"10","25","2","0","0","4","3.8","0.14","0","4","0","0"
"10","25","3","0","0","4","3.7","0.14","0","4","0","0"
"10","25","4","0","0","5","3.7","0.14","0","5","0","0"
"10","25","5","0","0","6","4","0.14","0","6","0","0"
"10","25","6","0","0","7","4.3","0.14","0","0","0","0"
"10","25","7","638","41","8","4.6","0.14","30.791","8.569","109.037","87.813"
"10","25","8","814","56","11","5.4","0.14","156.839","13.359","420.903","388.628"
"10","25","9","894","64","14","6.5","0.14","340.161","18.912","1164.899","1106.261"
"10","25","10","932","69","16","7","0.14","495.881","22.939","1807.497","1726.089"
"10","25","11","948","70","17","6.9","0.14","607.232","25.616","2224.919","2128.72"
"10","25","12","940","70","18","6.6","0.14","660.319","27.667","2404.394","2301.836"
"10","25","13","646","145","18","6.4","0.14","569.167","26.512","2081.083","1989.982"
"10","25","14","862","59","17","6.1","0.14","573.045","25.888","2130.251","2037.408"
"10","25","15","677","52","16","5.4","0.14","400.829","22.743","1504.708","1434.029"
"10","25","16","430","28","13","4.3","0.14","197.185","16.719","674.172","632.923"
"10","25","17","0","0","11","4","0.14","0","11","0","0"
"10","25","18","0","0","10","4.5","0.14","0","10","0","0"
"10","25","19","0","0","10","5","0.14","0","10","0","0"
"10","25","20","0","0","9","5.2","0.14","0","9","0","0"
"10","25","21","0","0","8","5","0.14","0","8","0","0"
"10","25","22","0","0","8","4.7","0.14","0","8","0","0"
"10","25","23","0","0","7","4.1","0.14","0","7","0","0"
"10","26","0","0","0","5","3.5","0.14","0","5","0","0"
"10","26","1","0","0","4","2.9","0.14","0","4","0","0"
"10","26","2","0","0","4","2.2","0.14","0","4","0","0"
"10","26","3","0","0","3","1.7","0.14","0","3","0","0"
"10","26","4","0","0","3","1.5","0.14","0","3","0","0"
"10","26","5","0","0","2","1.4","0.14","0","2","0","0"
"10","26","6","0","0","3","1.6","0.14","0","0","0","0"
"10","26","7","635","44","6","2.2","0.14","33.872","6.918","121.274","99.616"
"10","26","8","823","61","8","2.6","0.14","159.467","11.613","432.247","399.57"
"10","26","9","605","133","10","2.3","0.14","305.183","17.977","1063.265","1008.229"
"10","26","10","530","193","11","2.4","0.14","422.537","21.995","1536.842","1465.025"
"10","26","11","780","127","12","2.8","0.14","565.311","25.739","2063.96","1973.465"
"10","26","12","963","76","13","3.3","0.14","676.553","28.142","2459.611","2355.097"
"10","26","13","934","74","13","3.7","0.14","666.116","27.03","2444.35","2340.377"
"10","26","14","880","65","12","3.7","0.14","586.39","24.382","2192.995","2097.928"
"10","26","15","763","52","10","3.1","0.14","439.26","20.2","1666.05","1589.654"
"10","26","16","458","28","6","2","0.14","204.767","11.645","708.709","666.236"
"10","26","17","0","0","3","1.1","0.14","0","3","0","0"
"10","26","18","0","0","1","0.7","0.14","0","1","0","0"
"10","26","19","0","0","0","0.8","0.14","0","0","0","0"
"10","26","20","0","0","0","0.9","0.14","0","0","0","0"
"10","26","21","0","0","0","0.9","0.14","0","0","0","0"
"10","26","22","0","0","0","0.8","0.14","0","0","0","0"
"10","26","23","0","0","0","0.8","0.14","0","0","0","0"
"10","27","0","0","0","0","0.9","0.14","0","0","0","0"
"10","27","1","0","0","0","0.9","0.14","0","0","0","0"
"10","27","2","0","0","0","1","0.14","0","0","0","0"
"10","27","3","0","0","0","1.1","0.14","0","0","0","0"
"10","27","4","0","0","0","1.1","0.14","0","0","0","0"
"10","27","5","0","0","0","1","0.14","0","0","0","0"
"10","27","6","0","0","1","0.8","0.14","0","0","0","0"
"10","27","7","510","50","4","0.8","0.14","36.422","5.357","131.7","109.673"
"10","27","8","673","76","9","0.8","0.14","147.161","14.022","411.177","379.247"
"10","27","9","909","62","12","0.8","0.14","335.851","24.217","1119.409","1062.384"
"10","27","10","944","75","15","0.7","0.14","499.245","34.063","1739.336","1660.344"
"10","27","11","971","71","16","0.4","0.14","612.711","41.61","2109.885","2017.763"
"10","27","12","968","69","17","0.6","0.14","667.914","43.351","2287.966","2189.534"
"10","27","13","944","64","18","1","0.14","657.023","41.324","2281.261","2183.066"
"10","27","14","896","55","17","1.2","0.14","579.948","36.643","2069.963","1979.256"
"10","27","15","779","45","15","1","0.14","432.361","30.386","1575.297","1502.117"
"10","27","16","476","24","10","0.6","0.14","205.349","17.875","686.702","645.009"
"10","27","17","0","0","7","0.3","0.14","0","7","0","0"
"10","27","18","0","0","5","0.3","0.14","0","5","0","0"
"10","27","19","0","0","5","0.6","0.14","0","5","0","0"
"10","27","20","0","0","5","1.2","0.14","0","5","0","0"
"10","27","21","0","0","5","1.9","0.14","0","5","0","0"
"10","27","22","0","0","5","2.6","0.14","0","5","0","0"
"10","27","23","0","0","5","3.2","0.14","0","5","0","0"
"10","28","0","0","0","5","3.4","0.14","0","5","0","0"
"10","28","1","0","0","5","3.5","0.14","0","5","0","0"
"10","28","2","0","0","5","3.3","0.14","0","5","0","0"
"10","28","3","0","0","5","3","0.14","0","5","0","0"
"10","28","4","0","0","5","2.7","0.14","0","5","0","0"
"10","28","5","0","0","5","2.5","0.14","0","5","0","0"
"10","28","6","0","0","6","2.5","0.14","0","0","0","0"
"10","28","7","659","37","10","2.8","0.14","27.677","10.671","96.442","75.664"
"10","28","8","838","52","15","2.7","0.14","150.943","18.322","386.712","355.649"
"10","28","9","917","60","18","2.1","0.14","332.829","26.975","1093.188","1037.091"
"10","28","10","955","64","20","2","0.14","489.641","33.774","1705.622","1627.825"
"10","28","11","972","65","21","2.2","0.14","602.967","37.382","2113.083","2020.848"
"10","28","12","966","64","21","2.3","0.14","657.061","38.517","2296.398","2197.667"
"10","28","13","939","61","21","2.4","0.14","646.328","37.932","2275.948","2177.941"
"10","28","14","887","53","20","2.1","0.14","568.433","35.818","2036.116","1946.608"
"10","28","15","768","44","18","1.4","0.14","422.485","31.645","1529.074","1457.532"
"10","28","16","463","23","14","1","0.14","197.86","20.795","646.247","605.988"
"10","28","17","0","0","12","1","0.14","0","12","0","0"
"10","28","18","0","0","11","0.8","0.14","0","11","0","0"
"10","28","19","0","0","10","0.9","0.14","0","10","0","0"
"10","28","20","0","0","9","1.2","0.14","0","9","0","0"
"10","28","21","0","0","8","1.4","0.14","0","8","0","0"
