"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","3.285"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","90"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","28","17","0","14","21","2","0.15","13.457","21.365","28.234","14.213"
"9","28","18","0","0","19","2.2","0.15","0","19","0","0"
"9","28","19","0","0","18","2.1","0.15","0","18","0","0"
"9","28","20","0","0","17","2.2","0.15","0","17","0","0"
"9","28","21","0","0","17","2.5","0.15","0","17","0","0"
"9","28","22","0","0","16","2.3","0.15","0","16","0","0"
"9","28","23","0","0","15","1.7","0.15","0","15","0","0"
"9","29","0","0","0","15","1.5","0.15","0","15","0","0"
"9","29","1","0","0","16","1.9","0.15","0","16","0","0"
"9","29","2","0","0","16","2.4","0.15","0","16","0","0"
"9","29","3","0","0","16","2.4","0.15","0","16","0","0"
"9","29","4","0","0","16","2","0.15","0","16","0","0"
"9","29","5","0","0","16","1.6","0.15","0","16","0","0"
"9","29","6","153","41","17","1.2","0.15","117.601","20.9","296.879","273.34"
"9","29","7","453","101","19","0.7","0.15","368.287","33.196","994.774","946.505"
"9","29","8","730","90","22","0.8","0.15","589.747","44.074","1522.391","1455.427"
"9","29","9","523","205","24","1.5","0.15","610.839","43.174","1557.083","1488.889"
"9","29","10","220","339","26","2.1","0.15","513.427","40.138","1302.211","1243.048"
"9","29","11","316","349","27","2.7","0.15","578.974","41.244","1462.777","1397.925"
"9","29","12","0","50","27","3.4","0.15","48.172","28.051","116.491","99.343"
"9","29","13","565","232","27","3.9","0.15","508.051","37.333","1314.342","1254.749"
"9","29","14","384","229","26","4.1","0.15","339.607","32.662","864.381","820.733"
"9","29","15","0","72","24","4.2","0.15","69.313","25.352","177.063","157.769"
"9","29","16","541","56","21","3.8","0.15","38.676","21.8","98.248","81.746"
"9","29","17","0","19","18","3.1","0.15","18.632","18.413","40.358","25.907"
"9","29","18","0","0","16","2.3","0.15","0","16","0","0"
"9","29","19","0","0","14","1.7","0.15","0","14","0","0"
"9","29","20","0","0","13","1.4","0.15","0","13","0","0"
"9","29","21","0","0","13","1.5","0.15","0","13","0","0"
"9","29","22","0","0","12","1.7","0.15","0","12","0","0"
"9","29","23","0","0","12","1.8","0.15","0","12","0","0"
"9","30","0","0","0","11","1.8","0.15","0","11","0","0"
"9","30","1","0","0","11","2","0.15","0","11","0","0"
"9","30","2","0","0","10","2.1","0.15","0","10","0","0"
"9","30","3","0","0","10","2","0.15","0","10","0","0"
"9","30","4","0","0","10","2","0.15","0","10","0","0"
"9","30","5","0","0","10","2.1","0.15","0","10","0","0"
"9","30","6","278","34","11","2.5","0.15","158.77","14.994","410.238","382.682"
"9","30","7","595","74","14","2.6","0.15","412.652","24.461","1159.861","1105.742"
"9","30","8","727","100","17","2.2","0.15","596.407","33.244","1608.123","1538.12"
"9","30","9","802","115","20","2.1","0.15","715.072","39.804","1859.43","1780.522"
"9","30","10","840","124","21","2.4","0.15","766.857","41.009","1971.091","1888.228"
"9","30","11","869","121","22","2.7","0.15","753.804","40.608","1935.497","1853.894"
"9","30","12","859","124","23","3","0.15","673.896","38.796","1742.909","1668.13"
"9","30","13","512","242","23","3.2","0.15","486.795","34.027","1274.266","1216.094"
"9","30","14","754","120","22","3.1","0.15","368.679","30.388","932.558","886.493"
"9","30","15","555","114","21","2.8","0.15","181.458","25.181","404.735","377.374"
"9","30","16","481","60","19","1.9","0.15","42.495","20.225","109.255","92.363"
"9","30","17","199","13","17","1.4","0.14","12.748","17.394","27.24","13.255"
"9","30","18","0","0","15","1.2","0.14","0","15","0","0"
"9","30","19","0","0","15","0.8","0.14","0","15","0","0"
"9","30","20","0","0","15","0.4","0.14","0","15","0","0"
"9","30","21","0","0","15","0.3","0.14","0","15","0","0"
"9","30","22","0","0","14","0.4","0.14","0","14","0","0"
"9","30","23","0","0","13","0.5","0.14","0","13","0","0"
"10","1","0","0","0","12","0.5","0.14","0","12","0","0"
"10","1","1","0","0","11","0.4","0.14","0","11","0","0"
"10","1","2","0","0","10","0.3","0.14","0","10","0","0"
"10","1","3","0","0","9","0.3","0.14","0","9","0","0"
"10","1","4","0","0","8","0.4","0.14","0","8","0","0"
"10","1","5","0","0","8","0.4","0.14","0","8","0","0"
"10","1","6","409","26","11","0.6","0.14","192.73","18.424","488.677","458.341"
"10","1","7","726","52","16","0.8","0.14","450.625","32.931","1230.333","1173.717"
"10","1","8","854","66","19","1","0.14","630.35","41.411","1650.068","1578.579"
"10","1","9","918","75","22","1.4","0.14","747.518","46.056","1899.319","1818.998"
"10","1","10","950","81","23","1.9","0.14","796.447","45.941","2010.551","1926.289"
"10","1","11","954","87","24","2.4","0.14","774.295","44.197","1962.689","1880.122"
"10","1","12","945","89","25","2.7","0.14","690.252","42.048","1765.333","1689.76"
"10","1","13","917","88","25","2.9","0.14","552.145","38.177","1434.775","1370.915"
"10","1","14","870","82","24","2.9","0.14","376.61","32.844","937.17","890.942"
"10","1","15","777","72","23","2.5","0.14","179.748","27.244","365.484","339.513"
"10","1","16","508","61","20","1.8","0.14","43.785","21.289","112.191","95.195"
"10","1","17","0","14","17","1.3","0.14","13.729","17.434","29.437","15.374"
"10","1","18","0","0","15","1.2","0.14","0","15","0","0"
"10","1","19","0","0","14","1.1","0.14","0","14","0","0"
"10","1","20","0","0","13","0.9","0.14","0","13","0","0"
"10","1","21","0","0","13","0.7","0.14","0","13","0","0"
"10","1","22","0","0","12","0.6","0.14","0","12","0","0"
"10","1","23","0","0","11","0.7","0.14","0","11","0","0"
"10","2","0","0","0","11","0.9","0.14","0","11","0","0"
"10","2","1","0","0","10","1.2","0.14","0","10","0","0"
"10","2","2","0","0","10","1.5","0.14","0","10","0","0"
"10","2","3","0","0","9","1.9","0.14","0","9","0","0"
"10","2","4","0","0","9","2.3","0.14","0","9","0","0"
"10","2","5","0","0","9","2.9","0.14","0","9","0","0"
"10","2","6","323","29","12","3.7","0.14","168.219","15.451","427.842","399.662"
"10","2","7","648","63","16","4","0.14","422.998","24.563","1190.543","1135.337"
"10","2","8","837","63","20","3.5","0.14","612.61","33.328","1656.601","1584.88"
"10","2","9","860","95","23","3.1","0.14","727.887","39.829","1895.599","1815.41"
"10","2","10","375","301","24","2.7","0.14","591.241","38.57","1519.522","1452.659"
"10","2","11","0","42","24","2.3","0.14","40.448","25.068","98.393","81.886"
"10","2","12","62","327","24","2.1","0.14","352","33.673","902.664","857.659"
"10","2","13","9","183","23","2.2","0.14","179.094","27.828","461.329","431.962"
"10","2","14","154","252","22","2.4","0.14","276.744","29.175","716.824","678.404"
"10","2","15","0","18","20","2.1","0.14","17.289","20.478","42.377","27.855"
"10","2","16","24","78","18","1.3","0.14","68.014","20.239","178.98","159.618"
"10","2","17","0","6","16","1","0.14","5.884","16.2","12.167","0"
"10","2","18","0","0","14","1.2","0.14","0","14","0","0"
"10","2","19","0","0","12","1.4","0.14","0","12","0","0"
"10","2","20","0","0","11","1.6","0.14","0","11","0","0"
"10","2","21","0","0","11","1.7","0.14","0","11","0","0"
"10","2","22","0","0","10","1.8","0.14","0","10","0","0"
"10","2","23","0","0","10","1.7","0.14","0","10","0","0"
"10","3","0","0","0","9","1.6","0.14","0","9","0","0"
"10","3","1","0","0","9","1.5","0.14","0","9","0","0"
"10","3","2","0","0","9","1.4","0.14","0","9","0","0"
"10","3","3","0","0","9","1.3","0.14","0","9","0","0"
"10","3","4","0","0","9","1.2","0.14","0","9","0","0"
"10","3","5","0","0","9","1.1","0.14","0","9","0","0"
"10","3","6","144","32","12","0.9","0.14","107.42","15.812","268.8","246.255"
"10","3","7","0","75","16","0.6","0.14","74.054","18.921","196.933","176.935"
"10","3","8","428","161","19","0.7","0.14","461.811","36.738","1218.616","1162.415"
"10","3","9","701","144","21","1.2","0.14","666.336","43.46","1705.673","1632.214"
"10","3","10","524","248","22","1.5","0.14","649.859","42.362","1652.048","1580.489"
"10","3","11","671","219","22","1.7","0.14","699.46","42.968","1773.111","1697.263"
"10","3","12","303","336","23","1.7","0.14","512.221","38.321","1308.967","1249.564"
"10","3","13","46","277","23","1.4","0.14","281.651","31.996","725.185","686.469"
"10","3","14","0","73","22","1","0.14","70.282","24.477","178.318","158.979"
"10","3","15","454","129","21","0.7","0.14","169.832","27.215","383.278","356.677"
"10","3","16","160","79","18","0.6","0.14","61.989","20.444","162.152","143.386"
"10","3","17","0","0","16","0.7","0.14","0","0","0","0"
"10","3","18","0","0","15","0.8","0.14","0","15","0","0"
"10","3","19","0","0","14","0.8","0.14","0","14","0","0"
"10","3","20","0","0","13","0.8","0.14","0","13","0","0"
"10","3","21","0","0","12","1","0.14","0","12","0","0"
"10","3","22","0","0","11","1.1","0.14","0","11","0","0"
"10","3","23","0","0","10","1.1","0.14","0","10","0","0"
"10","4","0","0","0","10","1","0.14","0","10","0","0"
"10","4","1","0","0","10","0.7","0.14","0","10","0","0"
"10","4","2","0","0","10","0.5","0.14","0","10","0","0"
"10","4","3","0","0","10","0.5","0.14","0","10","0","0"
"10","4","4","0","0","9","0.6","0.14","0","9","0","0"
"10","4","5","0","0","9","0.5","0.14","0","9","0","0"
"10","4","6","209","29","11","0.6","0.14","124.764","15.78","309.199","285.223"
"10","4","7","0","57","14","0.8","0.14","54.865","16.048","145.862","127.673"
"10","4","8","148","195","18","1.4","0.14","307.098","27.873","825.623","783.348"
"10","4","9","410","234","21","2.2","0.14","543.405","35.731","1424.668","1361.166"
"10","4","10","121","326","22","2.7","0.14","417.001","32.257","1086.09","1034.585"
"10","4","11","303","340","21","2.9","0.14","552.764","34.138","1438.15","1374.17"
"10","4","12","195","350","21","2.7","0.14","455.866","32.21","1188.479","1133.346"
"10","4","13","15","213","21","2.4","0.14","209.744","26.444","546.848","514.45"
"10","4","14","0","50","21","2.2","0.14","48.106","22.3","121.22","103.904"
"10","4","15","57","156","20","2","0.14","145.209","24.074","377.254","350.866"
"10","4","16","228","73","17","1.9","0.14","57.672","18.663","151.427","133.041"
"10","4","17","0","0","15","2.2","0.14","0","0","0","0"
"10","4","18","0","0","13","2","0.14","0","13","0","0"
"10","4","19","0","0","13","1.8","0.14","0","13","0","0"
"10","4","20","0","0","12","1.6","0.14","0","12","0","0"
"10","4","21","0","0","12","1.4","0.14","0","12","0","0"
"10","4","22","0","0","11","1.3","0.14","0","11","0","0"
"10","4","23","0","0","11","1.3","0.14","0","11","0","0"
"10","5","0","0","0","11","1.4","0.14","0","11","0","0"
"10","5","1","0","0","10","1.4","0.14","0","10","0","0"
"10","5","2","0","0","10","1.2","0.14","0","10","0","0"
"10","5","3","0","0","10","1.2","0.14","0","10","0","0"
"10","5","4","0","0","9","1.2","0.14","0","9","0","0"
"10","5","5","0","0","9","1.2","0.14","0","9","0","0"
"10","5","6","31","26","10","1.6","0.14","44.364","11.328","108.102","91.251"
"10","5","7","205","104","12","2.5","0.14","229.794","17.918","647.136","611.185"
"10","5","8","502","142","15","2.8","0.14","483.712","26.791","1331.665","1271.458"
"10","5","9","576","180","17","2.1","0.14","607.465","33.813","1612.948","1542.775"
"10","5","10","781","149","18","1.3","0.14","732.083","42.058","1874.53","1795.087"
"10","5","11","758","177","19","1.3","0.14","711.926","42.37","1813.491","1736.212"
"10","5","12","144","347","19","1.8","0.14","420.553","31.301","1097.39","1045.485"
"10","5","13","0","49","18","2","0.14","47.169","19.323","119.322","102.074"
"10","5","14","1","137","17","1.8","0.14","130.452","20.823","345.002","319.757"
"10","5","15","0","49","15","1.3","0.14","47.118","16.549","123.36","105.968"
"10","5","16","0","55","13","0.9","0.14","51.72","14.879","137.452","119.561"
"10","5","17","0","0","11","1.3","0.14","0","0","0","0"
"10","5","18","0","0","9","2.2","0.14","0","9","0","0"
"10","5","19","0","0","9","2.5","0.14","0","9","0","0"
"10","5","20","0","0","8","2.2","0.14","0","8","0","0"
"10","5","21","0","0","8","1.8","0.14","0","8","0","0"
"10","5","22","0","0","8","1.5","0.14","0","8","0","0"
"10","5","23","0","0","7","1.2","0.14","0","7","0","0"
"10","6","0","0","0","7","1.1","0.14","0","7","0","0"
"10","6","1","0","0","6","1.2","0.14","0","6","0","0"
"10","6","2","0","0","6","1.3","0.14","0","6","0","0"
"10","6","3","0","0","5","1.5","0.14","0","5","0","0"
"10","6","4","0","0","4","1.8","0.14","0","4","0","0"
"10","6","5","0","0","4","2.5","0.14","0","4","0","0"
"10","6","6","355","24","5","3.6","0.14","166.586","8.419","414.557","386.847"
"10","6","7","719","53","8","5","0.14","434.706","15.689","1263.466","1205.676"
"10","6","8","856","68","11","5.7","0.14","620.582","21.067","1760.219","1684.827"
"10","6","9","922","77","13","5.4","0.14","732.802","25.278","2023.673","1938.946"
"10","6","10","954","83","15","5","0.14","779.642","28.696","2110.313","2022.516"
"10","6","11","967","85","16","4.9","0.14","758.091","29.476","2040.039","1954.732"
"10","6","12","961","85","17","5","0.14","672.16","28.799","1814.288","1736.981"
"10","6","13","940","81","17","5.1","0.14","532.728","26.224","1443.533","1379.363"
"10","6","14","535","169","17","5.2","0.14","317.752","22.36","824.375","782.144"
"10","6","15","587","96","16","4.9","0.14","151.581","18.51","326.98","302.374"
"10","6","16","384","62","13","3.5","0.14","45.861","13.993","121.374","104.053"
"10","6","17","0","0","10","2.2","0.13","0","0","0","0"
"10","6","18","0","0","7","1.9","0.13","0","7","0","0"
"10","6","19","0","0","7","1.9","0.13","0","7","0","0"
"10","6","20","0","0","6","1.9","0.13","0","6","0","0"
"10","6","21","0","0","5","2.1","0.13","0","5","0","0"
"10","6","22","0","0","5","2.4","0.13","0","5","0","0"
"10","6","23","0","0","4","2.7","0.13","0","4","0","0"
"10","7","0","0","0","4","2.8","0.13","0","4","0","0"
"10","7","1","0","0","3","2.6","0.13","0","3","0","0"
"10","7","2","0","0","3","2.4","0.13","0","3","0","0"
"10","7","3","0","0","3","2.2","0.13","0","3","0","0"
"10","7","4","0","0","3","2.1","0.13","0","3","0","0"
"10","7","5","0","0","3","2.1","0.13","0","3","0","0"
"10","7","6","272","26","5","2.4","0.13","137.905","8.449","335.817","310.897"
"10","7","7","658","59","9","2.8","0.13","411.11","19.054","1177.157","1122.426"
"10","7","8","819","73","13","2.8","0.13","599.819","27.645","1659.532","1587.708"
"10","7","9","897","81","16","2.3","0.13","715.751","35.087","1903.961","1823.476"
"10","7","10","934","85","18","1.6","0.13","762.857","41.435","1965.011","1882.362"
"10","7","11","964","80","20","1.2","0.13","746.044","45.114","1888.038","1808.117"
"10","7","12","963","78","21","1.1","0.13","661.488","43.821","1683.278","1610.612"
"10","7","13","946","73","22","1","0.13","523.059","40.473","1338.306","1277.864"
"10","7","14","912","63","21","0.8","0.13","344.893","33.561","834.479","791.89"
"10","7","15","832","53","20","0.7","0.13","149.192","25.08","277.617","254.759"
"10","7","16","654","37","17","0.5","0.13","27.261","18.104","68.971","53.507"
"10","7","17","0","0","14","0.5","0.13","0","0","0","0"
"10","7","18","0","0","12","1","0.13","0","12","0","0"
"10","7","19","0","0","12","1.5","0.13","0","12","0","0"
"10","7","20","0","0","11","1.9","0.13","0","11","0","0"
"10","7","21","0","0","10","2.2","0.13","0","10","0","0"
"10","7","22","0","0","9","2.5","0.13","0","9","0","0"
"10","7","23","0","0","9","2.7","0.13","0","9","0","0"
"10","8","0","0","0","8","2.8","0.13","0","8","0","0"
"10","8","1","0","0","8","2.8","0.13","0","8","0","0"
"10","8","2","0","0","8","2.8","0.13","0","8","0","0"
"10","8","3","0","0","7","2.9","0.13","0","7","0","0"
"10","8","4","0","0","7","3","0.13","0","7","0","0"
"10","8","5","0","0","7","3","0.13","0","7","0","0"
"10","8","6","315","23","9","2.9","0.13","147.553","12.345","345.203","319.95"
"10","8","7","696","52","13","2.9","0.13","416.604","23.013","1175.136","1120.476"
"10","8","8","842","67","16","3","0.13","603.669","30.246","1654.787","1583.131"
"10","8","9","915","74","19","2.8","0.13","716.418","36.444","1896.793","1816.561"
"10","8","10","953","78","21","2.1","0.13","764.554","42.161","1964.765","1882.125"
"10","8","11","981","73","22","1.7","0.13","745.717","44.402","1893.843","1813.716"
"10","8","12","981","71","23","1.6","0.13","660.508","43.282","1685.549","1612.803"
"10","8","13","960","69","24","1.5","0.13","520.993","40.324","1332.348","1272.117"
"10","8","14","922","61","23","1.2","0.13","341.391","34.218","819.98","777.905"
"10","8","15","832","53","22","0.9","0.13","144.784","26.653","264.487","242.095"
"10","8","16","638","38","19","0.6","0.13","28.421","20.118","71.347","55.799"
"10","8","17","0","0","15","0.7","0.13","0","0","0","0"
"10","8","18","0","0","13","0.6","0.13","0","13","0","0"
"10","8","19","0","0","11","0.4","0.13","0","11","0","0"
"10","8","20","0","0","10","0.4","0.13","0","10","0","0"
"10","8","21","0","0","9","0.6","0.13","0","9","0","0"
"10","8","22","0","0","9","0.8","0.13","0","9","0","0"
"10","8","23","0","0","9","1","0.13","0","9","0","0"
"10","9","0","0","0","8","1","0.13","0","8","0","0"
"10","9","1","0","0","7","1.1","0.13","0","7","0","0"
"10","9","2","0","0","6","1.5","0.13","0","6","0","0"
"10","9","3","0","0","5","1.9","0.13","0","5","0","0"
"10","9","4","0","0","4","1.9","0.13","0","4","0","0"
"10","9","5","0","0","4","1.6","0.13","0","4","0","0"
"10","9","6","355","20","5","1.4","0.13","152.429","9.629","356.11","330.472"
"10","9","7","720","48","8","1.2","0.13","421.11","22.274","1190.562","1135.356"
"10","9","8","342","165","11","1.4","0.13","395.889","23.755","1096.839","1044.953"
"10","9","9","15","192","14","2","0.13","199.74","19.616","538.428","506.329"
"10","9","10","514","236","16","2.6","0.13","615.208","31.458","1636.054","1565.062"
"10","9","11","980","75","18","3.1","0.13","742.283","35.132","1957.004","1874.639"
"10","9","12","978","73","19","3.5","0.13","655.717","33.196","1742.613","1667.845"
"10","9","13","248","287","20","3.5","0.13","380.918","28.21","1008.106","959.364"
"10","9","14","381","203","19","3.3","0.13","294.283","25.489","757.835","717.961"
"10","9","15","823","54","17","2.9","0.13","140.212","19.956","261.552","239.264"
"10","9","16","621","38","14","2","0.13","28.679","14.808","73.731","58.098"
"10","9","17","0","0","10","1","0.13","0","10","0","0"
"10","9","18","0","0","8","0.6","0.13","0","8","0","0"
"10","9","19","0","0","7","0.3","0.13","0","7","0","0"
"10","9","20","0","0","7","0.3","0.13","0","7","0","0"
"10","9","21","0","0","7","0.3","0.13","0","7","0","0"
"10","9","22","0","0","7","0.3","0.13","0","7","0","0"
"10","9","23","0","0","6","0.4","0.13","0","6","0","0"
"10","10","0","0","0","6","0.6","0.13","0","6","0","0"
"10","10","1","0","0","5","0.9","0.13","0","5","0","0"
"10","10","2","0","0","4","1.2","0.13","0","4","0","0"
"10","10","3","0","0","3","1.2","0.13","0","3","0","0"
"10","10","4","0","0","3","1.2","0.13","0","3","0","0"
"10","10","5","0","0","3","1.1","0.13","0","3","0","0"
"10","10","6","0","1","4","1.3","0.13","0.958","4.03","0","0"
"10","10","7","0","7","6","1","0.13","6.714","6.238","16.993","3.37"
"10","10","8","0","52","9","0.9","0.13","50.003","10.814","134.037","116.267"
"10","10","9","0","73","12","1.5","0.13","70.272","14.197","186.092","166.477"
"10","10","10","11","196","13","2.2","0.13","198.718","18.359","534.372","502.417"
"10","10","11","69","317","14","2.8","0.13","357.121","22.623","959.548","912.527"
"10","10","12","12","202","15","3.3","0.13","200.873","19.459","536.761","504.721"
"10","10","13","0","118","15","3.6","0.13","113.281","17.402","300.217","276.559"
"10","10","14","0","115","14","3.7","0.13","109.698","16.297","294.367","270.916"
"10","10","15","1","114","13","3.6","0.13","105.754","15.255","288.199","264.967"
"10","10","16","85","64","10","3.1","0.13","53.669","11.238","144.349","126.213"
"10","10","17","0","0","6","2.3","0.13","0","6","0","0"
"10","10","18","0","0","4","1.7","0.13","0","4","0","0"
"10","10","19","0","0","4","1.3","0.13","0","4","0","0"
"10","10","20","0","0","3","1.5","0.13","0","3","0","0"
"10","10","21","0","0","3","2","0.13","0","3","0","0"
"10","10","22","0","0","3","2.2","0.13","0","3","0","0"
"10","10","23","0","0","2","2.2","0.13","0","2","0","0"
"10","11","0","0","0","2","1.9","0.13","0","2","0","0"
"10","11","1","0","0","2","1.8","0.13","0","2","0","0"
"10","11","2","0","0","1","1.9","0.13","0","1","0","0"
"10","11","3","0","0","1","2","0.13","0","1","0","0"
"10","11","4","0","0","0","2.2","0.13","0","0","0","0"
"10","11","5","0","0","0","2.3","0.13","0","0","0","0"
"10","11","6","0","3","1","2.4","0.13","2.874","1.072","6.199","0"
"10","11","7","0","28","3","2.6","0.13","26.889","3.678","73.161","57.548"
"10","11","8","0","65","5","2.8","0.13","62.533","6.518","172.206","153.084"
"10","11","9","1","135","7","3.1","0.13","132.167","10.039","364.607","338.667"
"10","11","10","0","75","9","3.6","0.13","72.229","10.531","193.062","173.201"
"10","11","11","6","155","10","4.4","0.13","153.645","12.899","417.274","389.468"
"10","11","12","0","85","9","4.9","0.13","81.891","10.447","219.544","198.744"
"10","11","13","0","95","8","4.7","0.13","91.477","9.661","248.221","226.405"
"10","11","14","0","88","6","4.5","0.13","84.636","7.582","233.043","211.765"
"10","11","15","0","18","5","4.2","0.13","17.281","5.338","45.626","30.989"
"10","11","16","0","2","5","3.6","0.13","1.917","5.041","4.558","0"
"10","11","17","0","0","5","3","0.13","0","5","0","0"
"10","11","18","0","0","5","3.3","0.13","0","5","0","0"
"10","11","19","0","0","4","4.1","0.13","0","4","0","0"
"10","11","20","0","0","3","4.5","0.13","0","3","0","0"
"10","11","21","0","0","2","4.4","0.13","0","2","0","0"
"10","11","22","0","0","2","4.2","0.13","0","2","0","0"
"10","11","23","0","0","1","4","0.13","0","1","0","0"
"10","12","0","0","0","1","3.5","0.13","0","1","0","0"
"10","12","1","0","0","1","2.8","0.13","0","1","0","0"
"10","12","2","0","0","0","1.9","0.13","0","0","0","0"
"10","12","3","0","0","0","1.3","0.13","0","0","0","0"
"10","12","4","0","0","0","1","0.13","0","0","0","0"
"10","12","5","0","0","0","0.9","0.13","0","0","0","0"
"10","12","6","0","1","0","1.2","0.13","0.958","0.031","0","0"
"10","12","7","109","95","1","1.7","0.13","162.196","5.889","470.323","440.637"
"10","12","8","53","167","4","1.9","0.13","207.485","9.979","590.401","556.46"
"10","12","9","0","103","7","1.6","0.13","99.551","10.045","271.937","249.281"
"10","12","10","3","141","9","1.5","0.13","138.66","13.329","375.77","349.434"
"10","12","11","0","116","10","2.7","0.13","111.858","12.747","300.48","276.813"
"10","12","12","0","81","11","4","0.13","78.028","12.557","207.088","186.729"
"10","12","13","0","93","11","4.4","0.13","89.57","12.693","240.01","218.485"
"10","12","14","0","123","10","4","0.13","116.93","12.343","319.84","295.487"
"10","12","15","0","13","9","3.3","0.13","12.478","9.279","31.905","17.754"
"10","12","16","0","9","6","2.1","0.13","8.631","6.239","21.87","8.075"
"10","12","17","0","0","3","1.2","0.13","0","3","0","0"
"10","12","18","0","0","1","1","0.13","0","1","0","0"
"10","12","19","0","0","0","0.9","0.13","0","0","0","0"
"10","12","20","0","0","0","0.8","0.13","0","0","0","0"
"10","12","21","0","0","0","0.6","0.13","0","0","0","0"
"10","12","22","0","0","0","0.3","0.13","0","0","0","0"
"10","12","23","0","0","-1","0.3","0.13","0","-1","0","0"
"10","13","0","0","0","-2","0.4","0.13","0","-2","0","0"
"10","13","1","0","0","-2","0.4","0.13","0","-2","0","0"
"10","13","2","0","0","-3","0.4","0.13","0","-3","0","0"
"10","13","3","0","0","-3","0.4","0.13","0","-3","0","0"
"10","13","4","0","0","-3","0.5","0.13","0","-3","0","0"
"10","13","5","0","0","-3","0.6","0.13","0","-3","0","0"
"10","13","6","259","20","-1","0.9","0.13","116.464","2.991","275.244","252.47"
"10","13","7","696","54","1","1.3","0.13","404.991","14.387","1172.678","1118.105"
"10","13","8","855","70","4","1.2","0.13","597.13","24.225","1677.39","1604.933"
"10","13","9","929","80","7","0.9","0.13","712.031","32.923","1914.224","1833.376"
"10","13","10","963","86","9","1","0.13","757.502","35.828","1999.208","1915.347"
"10","13","11","306","313","10","1.2","0.13","513.869","27.243","1376.688","1314.886"
"10","13","12","969","89","11","1.4","0.13","646.409","31.769","1728.603","1654.331"
"10","13","13","944","85","12","1.5","0.13","504.103","27.766","1345.479","1284.783"
"10","13","14","893","77","11","1.5","0.13","320.194","20.761","796.433","755.192"
"10","13","15","792","64","10","1.4","0.13","125.181","13.534","236.139","214.751"
"10","13","16","559","42","7","1.1","0.13","30.861","8.063","81.647","65.734"
"10","13","17","0","0","4","0.9","0.13","0","4","0","0"
"10","13","18","0","0","2","0.9","0.13","0","2","0","0"
"10","13","19","0","0","2","0.7","0.13","0","2","0","0"
"10","13","20","0","0","1","0.7","0.13","0","1","0","0"
"10","13","21","0","0","1","0.7","0.13","0","1","0","0"
"10","13","22","0","0","0","0.8","0.13","0","0","0","0"
"10","13","23","0","0","0","1","0.13","0","0","0","0"
"10","14","0","0","0","0","1.1","0.13","0","0","0","0"
"10","14","1","0","0","0","1.2","0.13","0","0","0","0"
"10","14","2","0","0","0","1.2","0.13","0","0","0","0"
"10","14","3","0","0","0","1.3","0.13","0","0","0","0"
"10","14","4","0","0","0","1.2","0.13","0","0","0","0"
"10","14","5","0","0","0","1","0.13","0","0","0","0"
"10","14","6","216","18","1","0.8","0.13","99.142","4.487","231.476","210.254"
"10","14","7","635","54","4","0.7","0.13","376.47","18.488","1070.575","1019.62"
"10","14","8","436","139","6","0.5","0.13","422.423","23.189","1179.072","1124.273"
"10","14","9","377","219","7","0.4","0.13","487.16","27.338","1322.086","1262.219"
"10","14","10","503","227","9","0.6","0.13","585.901","32.046","1556.481","1488.309"
"10","14","11","461","262","10","1.1","0.13","566.014","29.485","1511.324","1444.752"
"10","14","12","87","308","11","1.6","0.13","343.391","21.49","928.281","882.368"
"10","14","13","342","258","10","2.1","0.13","388.179","20.688","1057.136","1006.658"
"10","14","14","165","217","10","1.9","0.13","237.924","16.793","640.029","604.33"
"10","14","15","123","137","9","1.3","0.13","126.121","13.095","332.711","307.901"
"10","14","16","0","42","7","1.1","0.13","39.679","8.367","106.122","89.341"
"10","14","17","0","0","4","1.6","0.13","0","4","0","0"
"10","14","18","0","0","4","2.3","0.13","0","4","0","0"
"10","14","19","0","0","4","3","0.13","0","4","0","0"
"10","14","20","0","0","4","3.3","0.13","0","4","0","0"
"10","14","21","0","0","3","3.2","0.13","0","3","0","0"
"10","14","22","0","0","3","3.1","0.13","0","3","0","0"
"10","14","23","0","0","2","2.8","0.13","0","2","0","0"
"10","15","0","0","0","1","2.3","0.13","0","1","0","0"
"10","15","1","0","0","1","1.7","0.13","0","1","0","0"
"10","15","2","0","0","1","1.3","0.13","0","1","0","0"
"10","15","3","0","0","1","0.9","0.13","0","1","0","0"
"10","15","4","0","0","1","0.3","0.13","0","1","0","0"
"10","15","5","0","0","0","0.3","0.13","0","0","0","0"
"10","15","6","209","18","1","0.9","0.13","95.34","4.264","222.001","201.115"
